"平台","路径","中文名称","ROM格式"
"FBNEO_Capcom","/roms/FBNEO/vsavj.zip","[FTG] 惡魔救世主 - 吸血鬼貴族 (970519 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/vsav.zip","[FTG] 惡魔救世主 - 吸血鬼貴族 (970519 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/vsavu.zip","[FTG] 惡魔救世主 - 吸血鬼貴族 (970519 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/vsav2d.zip","[FTG] 惡魔救世主 2 - 吸血鬼貴族 (970913 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/vhunt2.zip","[FTG] 惡魔獵人 2 - 惡魔的復仇 (970929 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/slammast.zip","[FTG] 摔角霸王 (930713 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mbomberj.zip","[FTG] 摔角霸王 (930713 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/slammastu.zip","[FTG] 摔角霸王 (930713 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/cybotsj.zip","[FTG] 機甲勇士 - 全金屬狂潮 (950420 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/cybots.zip","[FTG] 機甲勇士 - 全金屬狂潮 (950424 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/cybotsu.zip","[FTG] 機甲勇士 - 全金屬狂潮 (950424 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/smbomb.zip","[FTG] 毀壞之環 - 摔角霸王 II (940831 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ringdest.zip","[FTG] 毀壞之環 - 摔角霸王 II (940902 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mvscj.zip","[FTG] 漫威對卡普空 - 超級英雄的衝突 (980123 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mvsc.zip","[FTG] 漫威對卡普空 - 超級英雄的衝突 (980123 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mvscu.zip","[FTG] 漫威對卡普空 - 超級英雄的衝突 (980123 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/msh.zip","[FTG] 漫威超級英雄 (951024 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mshu.zip","[FTG] 漫威超級英雄 (951024 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mshj.zip","[FTG] 漫威超級英雄 (951117 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mshvsf.zip","[FTG] 漫威超級英雄對快打旋風 (970625 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mshvsfj.zip","[FTG] 漫威超級英雄對快打旋風 (970707 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mshvsfu.zip","[FTG] 漫威超級英雄對快打旋風 (970827 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/hsf2j.zip","[FTG] 終極快打旋風 II - 週年紀念版 (040202 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/hsf2.zip","[FTG] 終極快打旋風 II - 週年紀念版 (040202 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/hsf2j.zip","[FTG] 終極快打旋風 II - 週年紀念版 (一鍵出招 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mbombrd.zip","[FTG] 肌肉爆彈二重奏 - 最終之戰 (931206 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mbombrdj.zip","[FTG] 肌肉爆彈二重奏 - 熱力戰士 (931206 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/warzard.zip","[FTG] 赤色大地 (日版 961121)","zip"
"FBNEO_Capcom","/roms/FBNEO/redearth.zip","[FTG] 赤色大地 (歐版 961121)","zip"
"FBNEO_Capcom","/roms/FBNEO/pfghtj.zip","[FTG] 超級口袋戰士 (970904 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sgemf.zip","[FTG] 超級口袋戰士 (970904 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2tbj.zip","[FTG] 超級快打旋風 II - 戰鬥聯賽 (931005 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2tb.zip","[FTG] 超級快打旋風 II - 戰鬥聯賽 (931119 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2tbu.zip","[FTG] 超級快打旋風 II - 戰鬥聯賽 (美版 930911)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2u.zip","[FTG] 超級快打旋風 II - 新的挑戰者 ( 930911 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2.zip","[FTG] 超級快打旋風 II - 新的挑戰者 ( 931005 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2j.zip","[FTG] 超級快打旋風 II - 新的挑戰者 ( 931005 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2xj.zip","[FTG] 超級快打旋風 II X - 向最強挑戰 ( 940311 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2t.zip","[FTG] 超級快打旋風 II' 加速版 ( 940223 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2tu.zip","[FTG] 超級快打旋風 II' 加速版 ( 940323 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ssf2tnl.zip","[FTG] 超級快打旋風 II' 加速版 - 新的遺產 (Hack v0.8)","zip"
"FBNEO_Capcom","/roms/FBNEO/cworld2j.zip","[PUZ] 冒險問答 卡普空世界 2 (920611 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ganbare.zip","[PUZ] 加油! 馬林君 (日籍艦艇 2K0411)","zip"
"FBNEO_Capcom","/roms/FBNEO/gulunpa.zip","[PUZ] 古輪吧!  (日版 931220 L)","zip"
"FBNEO_Capcom","/roms/FBNEO/pokonyan.zip","[PUZ] 叮噹貓 (日版 940322)","zip"
"FBNEO_Capcom","/roms/FBNEO/qtono2j.zip","[PUZ] 殿樣之野望 2 全國版問答 (950123 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/qndream.zip","[PUZ] 真實之夢問答 - 虹色町的奇跡 (真實之夢 960826 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/pzloop2j.zip","[PUZ] 謎球回路 2 (010226 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/pzloop2.zip","[PUZ] 謎球回路 2 (010302 歐洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mpang.zip","[PUZ] 超強氣泡 (001010 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mpangu.zip","[PUZ] 超強氣泡 (001010 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mpangj.zip","[PUZ] 超強氣泡 (001011 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/spf2xj.zip","[PUZ] 超級快打旋風方塊 II X (960531 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/spf2t.zip","[PUZ] 超級快打旋風方塊 II 加速版 (960529 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/spf2tu.zip","[PUZ] 超級快打旋風方塊 II 加速版 (960620 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/spf2tb.zip","[PUZ] 超級快打旋風方塊 II 加速版 (Boss 修改版)(960529 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/choko.zip","[PUZ] 長江 (010820 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/jyangoku.zip","[PUZ] 雀國志 - 霸王的采牌 (990527 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/pnickj.zip","[PUZ] 魔法方塊 (940608 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/pang3j.zip","[PUZ] 魔鬼氣泡 3 (950511 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/pang3.zip","[PUZ] 魔鬼氣泡 3 (950601 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/qad.zip","[PUZ] 龍之迷題 (920701 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/qadjr.zip","[PUZ] 龍之迷題 (940921 日版 重發售版)","zip"
"FBNEO_Capcom","/roms/FBNEO/csclubj.zip","[SPG] 卡普空運動俱樂部 (970722 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/csclub.zip","[SPG] 卡普空運動俱樂部 (971017 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/1941.zip","[STG] 1941 - 反擊戰 (900227 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/1941u.zip","[STG] 1941 - 反擊戰 (900227 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/1941j.zip","[STG] 1941 - 反擊戰 (日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/1944j.zip","[STG] 1944 - 征服世界 (000620 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/1944u.zip","[STG] 1944 - 征服世界 (000620 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/19xx.zip","[STG] 19XX - 命運否決戰 (951207 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/19xxu.zip","[STG] 19XX - 命運否決戰 (951207 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/19xxj.zip","[STG] 19XX - 命運否決戰 (960104 日版, 黃色外殼)","zip"
"FBNEO_Capcom","/roms/FBNEO/19xxjr2_cn.hak","[STG] 19XX - 命運否決戰 (盛大中文版)(CN)","hak"
"FBNEO_Capcom","/roms/FBNEO/forgottn.zip","[STG] 失落的世界 (世界版, 較新版)","zip"
"FBNEO_Capcom","/roms/FBNEO/lostwrld.zip","[STG] 失落的世界 (日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/forgottnue.zip","[STG] 失落的世界 (美版, B-Board 88618B-2, 修正版 E)","zip"
"FBNEO_Capcom","/roms/FBNEO/varthu.zip","[STG] 威虎戰機 - 雷暴行動 (920612 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/varth.zip","[STG] 威虎戰機 - 雷暴行動 (920714 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/varthjr.zip","[STG] 威虎戰機 - 雷暴行動 (920714 日版 重發售版)","zip"
"FBNEO_Capcom","/roms/FBNEO/area88r.zip","[STG] 戰區 88 (日版 重發售版)","zip"
"FBNEO_Capcom","/roms/FBNEO/unsquad.zip","[STG] 戰區 88 (美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mmatrixj.zip","[STG] 火星矩陣 (000412 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mmatrix.zip","[STG] 火星矩陣 (000412 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/uecology.zip","[STG] 環保戰機 ((931203 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ecofghtr.zip","[STG] 環保戰機 (931203 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ecofghtru.zip","[STG] 環保戰機 (940215 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/progearj.zip","[STG] 能源之嵐 (010117 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/progear.zip","[STG] 能源之嵐 (010117 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/gmahou.zip","[STG] 超級魔法大作戰 (000121 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/dimahoo.zip","[STG] 超級魔法大作戰 (000121 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/dimahoou.zip","[STG] 超級魔法大作戰 (000121 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/cawing.zip","[STG] 雌虎戰機 (901012 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/cawingj.zip","[STG] 雌虎戰機 (901012 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/cawingu.zip","[STG] 雌虎戰機 (901130 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/gigawing.zip","[STG] 雷鳥之翼 (990222 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/gigawingj.zip","[STG] 雷鳥之翼 (990223 日版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/neobombe.zip","[ACT] Neo 炸彈人","zip"
"FBNEO_NEOGEO","/roms/FBNEO/nitd.zip","[ACT] 午夜噩夢","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug.zip","[ACT] 合金彈頭 - 超級坦克-001","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslugdg.zip","[ACT] 合金彈頭 - 超級坦克-001 (多功能版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug2t.zip","[ACT] 合金彈頭 2 (加速版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug2.zip","[ACT] 合金彈頭 2 - 超級坦克-001/II (NGM-2410)(NGH-2410)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug2dg.zip","[ACT] 合金彈頭 2 - 超級坦克-001/II (多功能版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug2fm.zip","[ACT] 合金彈頭 2 - 超級戰車-001/II (CZXINc FC2 版本 2 20210415, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug2r.zip","[ACT] 合金彈頭 2 - 超級戰車-001/II (Enemies Reset, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug2ct.zip","[ACT] 合金彈頭 2 - 超級戰車-001/II (Survival, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug3c.zip","[ACT] 合金彈頭 3 (Enemies Reset, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug3eb.zip","[ACT] 合金彈頭 3 (Green Blue, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug3lw.zip","[ACT] 合金彈頭 3 (Last Bullet Remix, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug3.zip","[ACT] 合金彈頭 3 (NGM-2560)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug3x.zip","[ACT] 合金彈頭 3 (X, Homebrew, 20220203)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug3v.zip","[ACT] 合金彈頭 3 (增強暴力版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug3g.zip","[ACT] 合金彈頭 3 (多功能版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug4a.zip","[ACT] 合金彈頭 4 (20週年版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug4ar.zip","[ACT] 合金彈頭 4 (Enemies Reset Fusion 20th Anniversary, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug4c.zip","[ACT] 合金彈頭 4 (Enemies Reset, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug4lw.zip","[ACT] 合金彈頭 4 (Last Bullet Remix 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug4.zip","[ACT] 合金彈頭 4 (NGM-2630)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug4dg.zip","[ACT] 合金彈頭 4 (多功能版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/ms4plus.zip","[ACT] 合金彈頭 4 加強版 (盜版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug5c.zip","[ACT] 合金彈頭 5 (Enemies Reset, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/ms5pcb.zip","[ACT] 合金彈頭 5 (JAMMA 機板)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug5dg.zip","[ACT] 合金彈頭 5 (Multifunction Hack, 20170523)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug5.zip","[ACT] 合金彈頭 5 (NGM-2680)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/ms5sgf.zip","[ACT] 合金彈頭 5 (Remake Final FC2 Version, Hack)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug5x.zip","[ACT] 合金彈頭 5 (X Final Ver, Hack, 20220606)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug5mg.zip","[ACT] 合金彈頭 5 (多功能版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug5w.zip","[ACT] 合金彈頭 5 (新戰役, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/ms5plus.zip","[ACT] 合金彈頭 5 加強版 (盜版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslug3b6.zip","[ACT] 合金彈頭 6 (合金彈頭 3 盜版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mslugx.zip","[ACT] 合金彈頭 X - 超級坦克-001 (NGM-2500)(NGH-2500)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/mutnat.zip","[ACT] 外星游龍 - 變異種族 (NGM-014)(NGH-014)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/maglord.zip","[ACT] 幻魔大戰 (NGM-005)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/ncombat.zip","[ACT] 忍者大戰 (NGM-009)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/ncommand.zip","[ACT] 忍者戰士","zip"
"FBNEO_NEOGEO","/roms/FBNEO/sengoku.zip","[ACT] 戰國 / 戰國傳承 (NGM-017)(NGH-017)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/sengoku2.zip","[ACT] 戰國 2 / 戰國傳承 2","zip"
"FBNEO_NEOGEO","/roms/FBNEO/sengk3fs.zip","[ACT] 戰國 3 / 戰國傳承 2001 (丰神版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/sengoku3.zip","[ACT] 戰國 3 / 戰國傳承 2001 (第 1 套)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/sengoku3s.zip","[ACT] 戰國 3 / 戰國傳承 2001 (進化版 1.0, FCHT 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/sengk3eb.zip","[ACT] 戰國 3 / 戰國傳承 2001 (青版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/cyberlip.zip","[ACT] 戰鬥邊緣 (NGM-010)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/legendos.zip","[ACT] 明日之丈傳說","zip"
"FBNEO_NEOGEO","/roms/FBNEO/zupapa.zip","[ACT] 星星大戰!","zip"
"FBNEO_NEOGEO","/roms/FBNEO/roboarmy.zip","[ACT] 機甲神兵 (第 1 套)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/ganryu.zip","[ACT] 武藏嚴流記","zip"
"FBNEO_NEOGEO","/roms/FBNEO/burningf.zip","[ACT] 熱血快打 (NGM-018)(NGH-018)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/xenocrisis.zip","[ACT] 異族危機 (NGM-BB01) (NGH-BB01)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/b2b.zip","[ACT] 砰砰剋星 (2010 NCI 發佈)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/shocktro.zip","[ACT] 突擊騎兵 (第 1 套)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/shocktr2.zip","[ACT] 突擊騎兵 - 第二分隊","zip"
"FBNEO_NEOGEO","/roms/FBNEO/lans2004.zip","[ACT] 突擊騎兵 - 雇擁兵 2004 (盜版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/irrmaze.zip","[ACT] 終極電流急急棒","zip"
"FBNEO_NEOGEO","/roms/FBNEO/crsword.zip","[ACT] 聖十字劍 (ALM-002)(ALH-002)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/crswd2bl.zip","[ACT] 聖十字劍 2 (盜版 CD 卡帶轉換版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/bjourney.zip","[ACT] 藍色之旅 / 拉吉少年 (ALM-001)(ALH-001)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/superspy.zip","[ACT] 諜報飛龍 (NGM-011)(NGH-011)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/eightman.zip","[ACT] 超人8號 (NGM-025)(NGH-025)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/nam1975.zip","[ACT] 越戰 1975 (NGM-001)(NGH-001)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/spinmast.zip","[ACT] 迴旋球大師 / 強尼大冒險","zip"
"FBNEO_NEOGEO","/roms/FBNEO/tophuntr.zip","[ACT] 頂尖獵人 - 羅迪和凱茜 (NGM-046)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/3countb.zip","[FTG] 三回合較量 - 火線摔角 (NGM-043)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/wh1.zip","[FTG] 世界英雄 (ALM-005)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/whp.zip","[FTG] 世界英雄 - 完美版","zip"
"FBNEO_NEOGEO","/roms/FBNEO/wh2.zip","[FTG] 世界英雄 2 (ALH-006)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/wh2j.zip","[FTG] 世界英雄 2 噴射版 (ADM-007)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsho.zip","[FTG] 侍魂 I - 十二劍手 (NGM-045)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsho2.zip","[FTG] 侍魂 II / 真侍魂 - 霸王丸地獄變 (NGM-063)(NGH-063)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsho2pe.zip","[FTG] 侍魂 II / 真侍魂 - 霸王丸地獄變 (完美版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsh2sp.zip","[FTG] 侍魂 II / 真侍魂 - 霸王丸地獄變 (特別版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsho3.zip","[FTG] 侍魂 III - 斬紅郎無雙劍 (NGM-087)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsho4.zip","[FTG] 侍魂 IV - 天草降臨 (NGM-222)(NGH-222)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsh4sp.zip","[FTG] 侍魂 IV - 天草降臨 (特別版 2017, 修正版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsho5.zip","[FTG] 侍魂 V / 侍魂 零 (NGM-2700, 第 1 套)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsho5x.zip","[FTG] 侍魂 V / 侍魂 零 (XBOX 版本 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsh5pf.zip","[FTG] 侍魂 V 完美版 / 侍魂 零 完美版 (NGM-2720)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/samsh5sp.zip","[FTG] 侍魂 V 特別版 / 侍魂 零 特別版 (NGM-2720)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/karnovr.zip","[FTG] 卡諾夫的復仇 / 格鬥列傳","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kabukikl.zip","[FTG] 天外魔境真傳 - 東方伊甸園","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kabukiklb.zip","[FTG] 天外魔境真傳 - 東方伊甸園 (隱藏角色開啟)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/lastblad.zip","[FTG] 幕末浪漫 月華劍士 (NGM-2340)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/lastblsp.zip","[FTG] 幕末浪漫 月華劍士 (特別版 2017, 修正版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/lastbld2.zip","[FTG] 幕末浪漫第二幕 月華劍士 - 月中芳華 散落月下 (NGM-2430)(NGH-2430)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/lastbd2t.zip","[FTG] 幕末浪漫第二幕 月華劍士 - 月中芳華 散落月下 (Team Edition 破解)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/lastbd2e.zip","[FTG] 幕末浪漫第二幕 月華劍士 - 月中芳華 散落月下 (加強版, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/lastbd2b.zip","[FTG] 幕末浪漫第二幕 月華劍士 - 月中芳華 散落月下 (隱藏角色開啟V4)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kotm.zip","[FTG] 怪獸之王 (第 1 套)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kotm2.zip","[FTG] 怪獸之王 2 - 下一事件 (NGM-039)(NGH-039)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/matrim.zip","[FTG] 新豪血寺一族 - 斗婚 (NGM-2660)(NGH-2660)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/matrimbh.zip","[FTG] 新豪血寺一族 - 斗婚 (隱藏角色開啟V2)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kog.zip","[FTG] 格鬥之王 (格鬥天王 '97 盜版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kogplus.zip","[FTG] 格鬥之王加強版 (格鬥天王 '97 盜版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof94rz.zip","[FTG] 格鬥天王 '94 ((Hack Boss Remixed)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof94.zip","[FTG] 格鬥天王 '94 (NGM-055)(NGH-055)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof95.zip","[FTG] 格鬥天王 '95 (NGM-084)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof95sp.zip","[FTG] 格鬥天王 '95 (特別版, 版本 1.2.0222)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof95b.zip","[FTG] 格鬥天王 '95 (隱藏角色開啟))","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof96.zip","[FTG] 格鬥天王 '96 (NGM-214)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof96cn.zip","[FTG] 格鬥天王 '96 (中文版 1.0, 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof96ep.zip","[FTG] 格鬥天王 '96 (盜版 / 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof96ae.zip","[FTG] 格鬥天王 '96 (週年紀念版, EGHT 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97.zip","[FTG] 格鬥天王 '97 (NGM-2320)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97ps.zip","[FTG] 格鬥天王 '97 (仿PS最終改進版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97t.zip","[FTG] 格鬥天王 '97 (優化版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97cn.zip","[FTG] 格鬥天王 '97 (十週年中文紀念版, EGHT 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97inv.zip","[FTG] 格鬥天王 '97 (所向披靡 加強版 B2.1.2107)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97pm.zip","[FTG] 格鬥天王 '97 (練習模式)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97xt.zip","[FTG] 格鬥天王 '97 - 最終決戰 (修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97cbt.zip","[FTG] 格鬥天王 '97 - 連招練習 (修改, 版本 2018)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97ae.zip","[FTG] 格鬥天王 '97 - 週年紀念版 (版本 2.1.0211)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97rc.zip","[FTG] 格鬥天王 '97 - 隨機連招 (修改, 版本 2010)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97pls.zip","[FTG] 格鬥天王 '97 加強版 (盜版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97pla.zip","[FTG] 格鬥天王 '97 加強版 2003 (盜版 / 修改版)","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof97oro.zip","[FTG] 格鬥天王 '97 暴風版 2003","zip"
"FBNEO_NEOGEO","/roms/FBNEO/kof98rat.zip","[FTG] 格鬥天王 '98 (Ratio 修改版)","zip"
